Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-01-03 00:00:00+05:30,27.910931639626426,29.579710006713867,27.910931639626426,29.579710006713867,28802010,0.0,0.0
2000-01-04 00:00:00+05:30,30.367091385488447,31.947731018066403,29.532700807748267,31.947731018066406,61320457,0.0,0.0
2000-01-05 00:00:00+05:30,30.161436112478313,33.83392863562273,30.161436112478313,33.19932174682617,173426953,0.0,0.0
2000-01-06 00:00:00+05:30,33.96319565045607,35.33817567317824,33.96319565045607,34.59192657470703,101355113,0.0,0.0
2000-01-07 00:00:00+05:30,34.66831203927043,37.359515790301316,34.43327280258264,36.965824127197266,128426756,0.0,0.0
2000-01-10 00:00:00+05:30,37.30075173061354,37.45352824003845,35.87876457271981,36.254825592041016,86714866,0.0,0.0
2000-01-11 00:00:00+05:30,36.19018336378907,36.542743577363225,33.35796143079612,33.90442657470703,81074352,0.0,0.0
2000-01-12 00:00:00+05:30,33.963195038515266,35.843511868678036,33.158183970047546,35.45569610595703,78264129,0.0,0.0
2000-01-13 00:00:00+05:30,35.96102765527379,37.18323394841206,35.73774024569955,36.64851760864258,110363002,0.0,0.0
2000-01-14 00:00:00+05:30,36.37235071300163,37.80021683584251,36.37235071300163,37.171485900878906,86996234,0.0,0.0
2000-01-17 00:00:00+05:30,37.40064337635917,37.94710860487387,36.08442262474364,36.28420639038086,69343031,0.0,0.0
2000-01-18 00:00:00+05:30,36.313583362399854,37.48290343671184,35.908139951901305,36.924686431884766,65168824,0.0,0.0
2000-01-19 00:00:00+05:30,37.94122870967635,38.18214380522267,37.15972435031639,37.55929183959961,74204601,0.0,0.0
2000-01-20 00:00:00+05:30,37.60630341319862,38.182148186724575,36.49574232438084,36.76603698730469,99716250,0.0,0.0
2000-01-21 00:00:00+05:30,36.748407435300486,38.59346561779868,36.66614183075326,38.3525505065918,110757441,0.0,0.0
2000-01-24 00:00:00+05:30,38.25267277596764,38.99892198795161,37.84135330884877,38.32905960083008,85074833,0.0,0.0
2000-01-25 00:00:00+05:30,38.19977022156963,38.22915265431617,37.400638167703534,37.60042190551758,63033619,0.0,0.0
2000-01-26 00:00:00+05:30,37.60042190551758,37.60042190551758,37.60042190551758,37.60042190551758,0,0.0,0.0
2000-01-27 00:00:00+05:30,38.66397188341787,39.58062785472336,37.923598915422296,39.363216400146484,97039553,0.0,0.0
2000-01-28 00:00:00+05:30,39.474864484559625,40.1799821153864,38.96953061707567,39.762786865234375,75838844,0.0,0.0
2000-01-31 00:00:00+05:30,39.3044677625347,39.48662383718002,38.376062559868025,38.56409454345703,65866896,0.0,0.0
2000-02-01 00:00:00+05:30,38.87551410628013,39.657021454513746,38.546460363133164,39.25745391845703,69204877,0.0,0.0
2000-02-02 00:00:00+05:30,40.29750015886311,40.76757854429789,39.78629042174608,39.97431945800781,64312647,0.0,0.0
2000-02-03 00:00:00+05:30,40.191735604514385,40.36801574390856,39.53362520886256,40.150604248046875,43764594,0.0,0.0
2000-02-04 00:00:00+05:30,40.426773063920876,40.820464682030774,40.15647840722991,40.444400787353516,45932185,0.0,0.0
2000-02-07 00:00:00+05:30,40.08597385188945,41.067262201029536,39.727537623968935,40.3797721862793,52955762,0.0,0.0
2000-02-08 00:00:00+05:30,40.60305969776883,40.76758804021133,40.08009802407302,40.23875045776367,41561566,0.0,0.0
2000-02-09 00:00:00+05:30,41.014377152451374,41.678363501969386,40.52079504601463,41.17890548706055,73916538,0.0,0.0
2000-02-10 00:00:00+05:30,40.99086965606813,42.75366521071502,40.532543043651174,41.80763244628906,69752781,0.0,0.0
2000-02-11 00:00:00+05:30,42.77717085682144,43.95236698279739,42.312968314626175,42.694908142089844,52710076,0.0,0.0
2000-02-14 00:00:00+05:30,42.18957675400931,42.412864191440605,41.131898656337114,41.378692626953125,33138542,0.0,0.0
2000-02-15 00:00:00+05:30,41.36693632788614,41.64898282424838,40.197613189472456,40.46791076660156,52507848,0.0,0.0
2000-02-16 00:00:00+05:30,41.13190604563737,41.57848389811817,40.32102177290675,40.91449737548828,50905372,0.0,0.0
2000-02-17 00:00:00+05:30,40.86160342721839,41.93103332917539,40.83809979172384,41.6666145324707,49576753,0.0,0.0
2000-02-18 00:00:00+05:30,41.94277491085932,42.06617186448187,40.89685179704361,41.06725311279297,32513360,0.0,0.0
2000-02-21 00:00:00+05:30,40.94386633883382,41.366937544515324,40.150607103833295,40.62068557739258,19029776,0.0,0.0
2000-02-22 00:00:00+05:30,40.66182013405589,40.77933830461701,39.07530165235433,39.2927131652832,46483688,0.0,0.0
2000-02-23 00:00:00+05:30,40.509047315302475,40.509047315302475,38.46420488423217,38.75800323486328,31227592,0.0,0.0
2000-02-24 00:00:00+05:30,39.12231058364275,40.03896683993997,38.699242254247544,39.574764251708984,36605791,0.0,0.0
2000-02-25 00:00:00+05:30,40.12122273512979,40.29750286585705,38.323171775970714,38.61697006225586,25284007,0.0,0.0
2000-02-28 00:00:00+05:30,38.176276480849914,39.63352209368431,36.43110844956085,39.14581298828125,32483223,0.0,0.0
2000-02-29 00:00:00+05:30,39.70990917893561,40.291632825836096,36.01391629013787,36.531002044677734,64437118,0.0,0.0
