Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-01-03 00:00:00-05:00,36.38413498702062,36.771612462920736,34.71798184065013,36.13227462768555,53228400,0.0,0.0
2000-01-04 00:00:00-05:00,35.20230530157735,36.306615374329084,34.795454222142496,34.91169738769531,54119000,0.0,0.0
2000-01-05 00:00:00-05:00,34.44673185228058,36.07413650671903,33.90426363413442,35.279808044433594,64059600,0.0,0.0
2000-01-06 00:00:00-05:00,34.77610035376115,35.29919489947232,33.59429415789517,34.09801483154297,54976600,0.0,0.0
2000-01-07 00:00:00-05:00,33.67178548405295,34.79546992483262,33.26493422101203,34.543609619140625,62013600,0.0,0.0
2000-01-10 00:00:00-05:00,35.163563163349515,35.2410586193569,34.52422565128862,34.79545974731445,44963600,0.0,0.0
2000-01-11 00:00:00-05:00,34.562993373325895,35.41544388253348,33.69116898890904,33.90428161621094,46743600,0.0,0.0
2000-01-12 00:00:00-05:00,33.633025744506334,33.74926892104265,32.37372466536295,32.799949645996094,66532400,0.0,0.0
2000-01-13 00:00:00-05:00,32.35435545548149,33.67177831235139,31.463157640540082,33.419918060302734,83144000,0.0,0.0
2000-01-14 00:00:00-05:00,33.226176763164965,35.318554075364275,32.78057789112252,34.79545974731445,73416400,0.0,0.0
2000-01-18 00:00:00-05:00,34.65984873577831,36.112888788983106,34.64047486840225,35.74478530883789,81483600,0.0,0.0
2000-01-19 00:00:00-05:00,34.252996854692974,34.562978726681145,32.858078430746204,33.168060302734375,97568200,0.0,0.0
2000-01-20 00:00:00-05:00,33.18744914936569,34.00115193061109,32.819345510230875,32.85809326171875,56349800,0.0,0.0
2000-01-21 00:00:00-05:00,33.16805886877589,33.24555433342256,32.0056268990758,32.16061782836914,68416200,0.0,0.0
2000-01-24 00:00:00-05:00,32.17514905252575,32.76120851893484,31.250046919598994,31.385663986206055,63597600,0.0,0.0
2000-01-25 00:00:00-05:00,31.30817199521514,32.19936996042547,30.862573012609975,31.870014190673828,59823200,0.0,0.0
2000-01-26 00:00:00-05:00,31.753764649157254,32.08312035326688,30.726949806933135,30.804445266723633,49365000,0.0,0.0
2000-01-27 00:00:00-05:00,30.964281290694128,31.366289009625397,30.14573545335214,30.610708236694336,63654800,0.0,0.0
2000-01-28 00:00:00-05:00,30.416988404349215,31.07570025514404,30.145754112845463,30.45573616027832,58225400,0.0,0.0
2000-01-31 00:00:00-05:00,30.26198396889795,30.436348793302614,29.409533716252938,30.339479446411133,73194200,0.0,0.0
2000-02-01 00:00:00-05:00,30.533226416193504,32.0056408880404,30.28136604600917,31.908771514892578,70196600,0.0,0.0
2000-02-02 00:00:00-05:00,31.753766291051342,32.21873907383672,31.153176446620233,31.250045776367188,49915600,0.0,0.0
2000-02-03 00:00:00-05:00,31.637529023450018,32.29624058915565,31.036939066483114,32.12187576293945,49186000,0.0,0.0
2000-02-04 00:00:00-05:00,32.35435863953532,33.47804295156708,32.28170663660223,33.03244400024414,55365400,0.0,0.0
2000-02-07 00:00:00-05:00,33.109936630320576,33.12931049610778,32.31560813304548,33.051815032958984,40005800,0.0,0.0
2000-02-08 00:00:00-05:00,32.9936994863817,34.09801003877381,32.9936994863817,34.078636169433594,56229000,0.0,0.0
2000-02-09 00:00:00-05:00,33.923639765152565,33.923639765152565,32.199365670864395,32.23811340332031,55090000,0.0,0.0
2000-02-10 00:00:00-05:00,32.20422495536084,33.03245814341419,31.773156220058222,32.85809326171875,54527800,0.0,0.0
2000-02-11 00:00:00-05:00,32.509354661150674,32.509354661150674,30.726958577225847,30.978818893432617,115559000,0.0,0.0
2000-02-14 00:00:00-05:00,31.38083143306048,31.540665888576914,30.707589332551848,30.881954193115234,81028600,0.0,0.0
2000-02-15 00:00:00-05:00,30.92069869443595,30.99819417988566,30.416978039012807,30.552595138549805,71027600,0.0,0.0
2000-02-16 00:00:00-05:00,30.765704473673765,31.056312513412497,30.10699291693264,30.26198387145996,65202600,0.0,0.0
2000-02-17 00:00:00-05:00,30.533224471988465,30.901328066511166,30.111842725626946,30.881954193115234,80343400,0.0,0.0
2000-02-18 00:00:00-05:00,30.998188848953195,31.01756271698379,29.409531670444345,29.467653274536133,79063000,0.0,0.0
2000-02-22 00:00:00-05:00,29.487020819128393,30.10698446315737,28.770187855719882,29.080169677734375,66296200,0.0,0.0
2000-02-23 00:00:00-05:00,28.9833166491764,29.68077614073412,28.537717529570077,29.215803146362305,75847200,0.0,0.0
2000-02-24 00:00:00-05:00,29.21577863265468,29.719498953907344,28.51831972630483,29.370769500732422,69733200,0.0,0.0
2000-02-25 00:00:00-05:00,29.35140451121869,29.35624797730965,28.05335559884136,28.30521583557129,65301400,0.0,0.0
2000-02-28 00:00:00-05:00,27.97586965723656,28.557085785849512,27.317158044808554,28.382720947265625,76131800,0.0,0.0
2000-02-29 00:00:00-05:00,28.440838804445065,28.440838804445065,27.549640858256733,27.704631805419922,58437400,0.0,0.0
2000-03-01 00:00:00-05:00,27.78212314823621,29.167354532545055,27.56901062757331,28.150226593017578,106889800,0.0,0.0
2000-03-02 00:00:00-05:00,28.460229271067835,29.564540413648412,28.247116594429478,28.944576263427734,106932600,0.0,0.0
2000-03-03 00:00:00-05:00,29.370777784925444,30.649452807224307,29.09954368928629,29.7970027923584,101435200,0.0,0.0
2000-03-06 00:00:00-05:00,29.7582583512931,30.18448340580381,27.93711493656553,28.092105865478516,93609400,0.0,0.0
2000-03-07 00:00:00-05:00,29.797018957330593,30.223244195992017,28.498969366861704,28.78957748413086,135061000,0.0,0.0
2000-03-08 00:00:00-05:00,29.080181733075896,29.816388865558828,28.208357497240844,29.622650146484375,94290000,0.0,0.0
2000-03-09 00:00:00-05:00,29.5451497733593,30.99818992614746,29.44828042984009,30.99818992614746,88198800,0.0,0.0
2000-03-10 00:00:00-05:00,30.862580760870827,31.77315282349539,30.843206887197965,31.30817985534668,85589000,0.0,0.0
2000-03-13 00:00:00-05:00,30.261978317280207,31.075680679204513,30.22323058576,30.37822151184082,61831800,0.0,0.0
2000-03-14 00:00:00-05:00,30.571964767696667,30.765703454437457,29.487028121948242,29.487028121948242,73489200,0.0,0.0
2000-03-15 00:00:00-05:00,29.312663403282315,29.95200107169495,29.041429240925442,29.564523696899414,53208000,0.0,0.0
2000-03-16 00:00:00-05:00,29.738888515557406,29.97137494043473,28.905812159747004,29.564523696899414,77300800,0.0,0.0
2000-03-17 00:00:00-05:00,29.52577018018039,30.843192996618885,29.29328380080889,30.804445266723633,81161600,0.0,0.0
2000-03-20 00:00:00-05:00,30.610713420079517,30.920695328130957,29.913254126963782,30.18448829650879,47773000,0.0,0.0
2000-03-21 00:00:00-05:00,29.990740810867642,31.96687489530466,29.913245356575995,31.850631713867188,81648800,0.0,0.0
2000-03-22 00:00:00-05:00,31.869994422136728,32.74181797775749,31.34690028876427,32.005611419677734,93975800,0.0,0.0
2000-03-23 00:00:00-05:00,33.10992430361956,34.98918858533465,33.05180272789641,34.67920684814453,148224000,0.0,0.0
2000-03-24 00:00:00-05:00,34.911709393211495,35.64791636154781,33.96238988140941,34.62110137939453,112196800,0.0,0.0
2000-03-27 00:00:00-05:00,33.40538985965488,33.55553732748862,32.218740517097906,32.25748825073242,111434000,0.0,0.0
2000-03-28 00:00:00-05:00,32.121901606427755,33.3037086015979,31.734423903093287,32.33501434326172,81114400,0.0,0.0
2000-03-29 00:00:00-05:00,32.60621355907563,33.76864541501415,32.58683969480998,33.22617721557617,64363800,0.0,0.0
2000-03-30 00:00:00-05:00,32.91620039795734,33.67178121933482,31.773142232283714,32.044376373291016,64178400,0.0,0.0
2000-03-31 00:00:00-05:00,32.858078110638786,33.55553731581744,32.27686210632324,32.93557357788086,64281400,0.0,0.0
2000-04-03 00:00:00-04:00,29.273913795387234,29.913251422950292,27.898369202751567,28.16960334777832,260118200,0.0,0.0
2000-04-04 00:00:00-04:00,28.382717844627237,28.518334926478698,26.329087748019393,27.45277214050293,181244400,0.0,0.0
2000-04-05 00:00:00-04:00,27.355912623978213,27.433408127162288,26.61970534372951,26.774696350097656,82887600,0.0,0.0
2000-04-06 00:00:00-04:00,27.239661463471347,27.27840920381768,26.430802383741668,26.658445358276367,66421400,0.0,0.0
2000-04-07 00:00:00-04:00,26.9684181614926,27.70462497911955,26.348454525596217,27.607755661010742,82613600,0.0,0.0
2000-04-10 00:00:00-04:00,27.47214105532666,27.47214105532666,26.658438710951682,26.677812576293945,60685400,0.0,0.0
2000-04-11 00:00:00-04:00,26.387200683843894,26.67780862089063,25.883480259629543,25.999723434448242,71961800,0.0,0.0
2000-04-12 00:00:00-04:00,25.457256902859907,25.49600463026152,24.41106826301635,24.604806900024414,153003800,0.0,0.0
2000-04-13 00:00:00-04:00,25.06978346045461,25.49600852701566,24.488567460598627,24.566062927246094,94316200,0.0,0.0
2000-04-14 00:00:00-04:00,24.527316895946484,24.643560103984143,22.706173303356458,22.977407455444336,151217800,0.0,0.0
2000-04-17 00:00:00-04:00,23.016152163510267,23.558620396320276,22.628674854360263,23.519872665405273,119772200,0.0,0.0
2000-04-18 00:00:00-04:00,23.71361605079716,25.399142681858724,23.519877357571694,24.972917556762695,91794600,0.0,0.0
2000-04-19 00:00:00-04:00,25.244147021208043,25.263520886918872,24.217332138534196,24.39169692993164,53715400,0.0,0.0
2000-04-20 00:00:00-04:00,24.372326975480394,24.75980435187913,24.023597336721537,24.469196319580078,52387400,0.0,0.0
2000-04-24 00:00:00-04:00,20.84627885800589,21.07876523932194,20.148819714057737,20.65254020690918,313645800,0.0,0.0
2000-04-25 00:00:00-04:00,21.311250978761965,21.543737353075734,20.962521417291317,21.504989624023438,159517400,0.0,0.0
2000-04-26 00:00:00-04:00,21.698733498068414,22.047463143573086,20.88503099189085,21.07876968383789,107091200,0.0,0.0
2000-04-27 00:00:00-04:00,20.904404627391028,21.67935938651581,20.88503075841291,21.64061164855957,77669800,0.0,0.0
2000-04-28 00:00:00-04:00,21.931216756075514,22.008712221644686,21.156262100383803,21.621234893798828,78082600,0.0,0.0
2000-05-01 00:00:00-04:00,22.589915618896484,22.93864501953125,22.221812362670896,22.764280319213867,107811000,0.0,0.0
2000-05-02 00:00:00-04:00,22.57056434167306,22.783676966358385,21.54374896818922,21.659992218017578,97716200,0.0,0.0
2000-05-03 00:00:00-04:00,21.814972961128444,21.950590022165656,21.330626314566977,21.87309455871582,55354800,0.0,0.0
2000-05-04 00:00:00-04:00,21.795595231686637,22.086203168109126,21.485613432835983,21.83434295654297,43317200,0.0,0.0
2000-05-05 00:00:00-04:00,21.776228303020993,22.260575017945836,21.65998509143903,22.047462463378906,36402200,0.0,0.0
2000-05-08 00:00:00-04:00,21.989341290165726,22.12495837301256,21.60186391060333,21.64061164855957,36187600,0.0,0.0
2000-05-09 00:00:00-04:00,21.756852068219867,21.834347534179688,20.923775809151785,21.020645141601562,60778400,0.0,0.0
2000-05-10 00:00:00-04:00,21.00127250231922,21.04002023756335,20.381308738413118,20.516925811767578,67740000,0.0,0.0
2000-05-11 00:00:00-04:00,20.652548257817223,21.11752120170804,20.381314040547576,21.04002571105957,58390800,0.0,0.0
2000-05-12 00:00:00-04:00,21.214391827908134,21.621243178032397,21.15627020646181,21.33063507080078,37886000,0.0,0.0
2000-05-15 00:00:00-04:00,21.388746436866555,21.524363488549586,21.0787646044482,21.504989624023438,33899600,0.0,0.0
2000-05-16 00:00:00-04:00,21.563117003269333,21.892472788584318,21.408126045474045,21.543743133544922,48410600,0.0,0.0
2000-05-17 00:00:00-04:00,21.349998875668174,21.427494334382033,20.84627839402809,20.981895446777344,53242000,0.0,0.0
2000-05-18 00:00:00-04:00,21.098141840429548,21.098141840429548,20.420056473657247,20.516925811767578,53640400,0.0,0.0
2000-05-19 00:00:00-04:00,20.265070809869098,20.439435663873706,19.99383659252859,20.168201446533203,66578000,0.0,0.0
2000-05-22 00:00:00-04:00,20.187567279076507,20.226315008978766,19.35449108617796,19.89695930480957,69955000,0.0,0.0
2000-05-23 00:00:00-04:00,19.800095298759544,20.323189792953777,19.548234986740095,19.58698272705078,57963200,0.0,0.0
2000-05-24 00:00:00-04:00,19.567606046838463,20.633168752359367,19.528858312092247,20.32318687438965,85482400,0.0,0.0
2000-05-25 00:00:00-04:00,20.013208203199433,20.071329814631763,18.947645326940023,19.063888549804688,94348800,0.0,0.0
2000-05-26 00:00:00-04:00,19.23824854372477,19.412613334151278,18.715154172445242,19.044509887695312,55822000,0.0,0.0
2000-05-30 00:00:00-04:00,19.35449353618735,19.8775879560843,19.21887646436221,19.64510154724121,68536400,0.0,0.0
2000-05-31 00:00:00-04:00,19.727441105571067,19.746814973585376,19.23825093820974,19.39324188232422,54968200,0.0,0.0
2000-06-01 00:00:00-04:00,19.955086777309482,20.458807414406614,19.780721941391246,20.013208389282227,94507200,0.0,0.0
2000-06-02 00:00:00-04:00,20.458800464166323,20.691286833077303,20.14881863895168,20.5556697845459,80463200,0.0,0.0
2000-06-05 00:00:00-04:00,20.463654549322396,21.19501829771238,20.45881108079001,20.730045318603516,64400000,0.0,0.0
2000-06-06 00:00:00-04:00,21.136893784336387,21.659988314287883,21.020650555458275,21.58249282836914,99019000,0.0,0.0
2000-06-07 00:00:00-04:00,21.466242411457902,21.931215171272875,20.807531001720022,21.85371971130371,76310600,0.0,0.0
2000-06-08 00:00:00-04:00,22.183085518680194,22.357450383019167,21.15627020646181,21.33063507080078,94765600,0.0,0.0
2000-06-09 00:00:00-04:00,21.582495430401515,21.601869304216958,21.17564408027725,21.33063507080078,35710200,0.0,0.0
2000-06-12 00:00:00-04:00,21.38875703900774,21.38875703900774,20.575054325567226,20.730045318603516,49260600,0.0,0.0
2000-06-13 00:00:00-04:00,20.691296003141456,21.078773456383807,20.497557276520283,21.04002571105957,44289200,0.0,0.0
2000-06-14 00:00:00-04:00,21.640607196388515,22.008710631242035,21.543737871427062,21.85371971130371,79992400,0.0,0.0
2000-06-15 00:00:00-04:00,21.950593612354655,22.53180968329079,21.89247200526104,22.434940338134766,65592600,0.0,0.0
2000-06-16 00:00:00-04:00,22.51243493394745,22.667425880136417,22.163705305022273,22.493061065673828,68710600,0.0,0.0
2000-06-19 00:00:00-04:00,22.493065273488753,22.880542711447216,22.318700426407446,22.841794967651367,46604800,0.0,0.0
2000-06-20 00:00:00-04:00,22.899915133644082,23.3261402884158,22.8611673923012,23.229270935058594,62275000,0.0,0.0
2000-06-21 00:00:00-04:00,23.86860523179554,25.47663626608047,23.84923136391259,25.01166343688965,160399600,0.0,0.0
